task,target_cn,parent_variable,parent_variable_cn,parent_feature_group,mechanism_key,parent_stability_level,child_feature_count,child_features,dominant_child_feature,parent_importance_sum,parent_importance_max_child,parent_importance_mean_child,selected_feature_frequency_weighted,top20_frequency_weighted,direction_consistency_weighted,positive_direction_fraction_weighted,folds_present_max,n_shap_folds_max,average_output_direction,average_output_direction_cn,performance_direction_cn,physical_meaning_cn,mechanism_interpretation_cn,writing_caution_cn,literature_support_needed_cn,aggregation_caution,parent_importance_share_of_stable_sum,parent_rank_conservative,parent_rank_sum
THR,总热释放量（THR）,P content × curing-agent S presence,磷含量×固化剂含S,molecular_interaction,p_curing_element,Medium,1,P_x_CuringAgent_Has_S,P_x_CuringAgent_Has_S,1.523937209817703,1.523937209817703,1.523937209817703,1.0,1.0,0.6,0.6,5,5,Mixed/unstable,不同外层折或子特征的平均SHAP方向不完全一致,不能判断有利/不利；必须结合样本级SHAP依赖图,表征磷组成/负载与固化剂分子结构或元素特征的耦合。,固化剂的极性、反应位点、刚性和柔性会改变环氧网络结构，使相同磷负载在不同固化体系中表现出不同的燃烧与热性能。,这是统计交互项，不能直接等同于P与固化剂发生特定化学键合。,补充含磷阻燃剂—固化剂协同、交联密度和网络结构相关文献。,Correlated transforms can split SHAP attribution. Use max-child importance for conservative ranking; sum is bookkeeping only.,0.07735062791327778,3,3
THR,总热释放量（THR）,Main FR fraction,主阻燃剂质量分数,formulation_loading,main_fraction,Medium,1,Main_FR_fraction,Main_FR_fraction,1.4992342137489658,1.4992342137489658,1.4992342137489658,1.0,0.6,0.6666666666666666,0.6666666666666666,5,5,Mixed/unstable,不同外层折或子特征的平均SHAP方向不完全一致,不能判断有利/不利；必须结合样本级SHAP依赖图,表征阻燃剂总剂量或主/协同组分在配方中的比例。,剂量影响有效阻燃元素浓度、气相抑制、凝聚相成炭及分散状态；过高添加量也可能引起团聚、交联密度下降或力学损失，因此通常具有非线性和最优区间。,平均SHAP方向不能证明单调剂量效应，需结合依赖图和相同体系内的配方梯度。,补充DOPO添加量、协同配比与LOI/PHRR/THR/UL-94变化的剂量效应文献。,Correlated transforms can split SHAP attribution. Use max-child importance for conservative ranking; sum is bookkeeping only.,0.07609677555968597,4,4
THR,总热释放量（THR）,P content × curing-agent LogP,磷含量×固化剂脂水分配/疏水性,molecular_interaction,p_curing_logp,High,1,P_x_curing_LogP,P_x_curing_LogP,1.3458845468765612,1.3458845468765612,1.3458845468765612,1.0,1.0,0.8,0.2,5,5,Predominantly negative,降低THR预测值,总体方向与目标优化方向一致,表征磷组成/负载与固化剂分子结构或元素特征的耦合。,固化剂的极性、反应位点、刚性和柔性会改变环氧网络结构，使相同磷负载在不同固化体系中表现出不同的燃烧与热性能。,这是统计交互项，不能直接等同于P与固化剂发生特定化学键合。,补充含磷阻燃剂—固化剂协同、交联密度和网络结构相关文献。,Correlated transforms can split SHAP attribution. Use max-child importance for conservative ranking; sum is bookkeeping only.,0.0683131917306046,5,5
THR,总热释放量（THR）,P content × curing-agent TPSA,磷含量×固化剂拓扑极性表面积,molecular_interaction,p_curing_tpsa,Medium,1,P_x_curing_TPSA,P_x_curing_TPSA,0.7939261879659099,0.7939261879659099,0.7939261879659099,1.0,1.0,0.6,0.4,5,5,Mixed/unstable,不同外层折或子特征的平均SHAP方向不完全一致,不能判断有利/不利；必须结合样本级SHAP依赖图,表征磷组成/负载与固化剂分子结构或元素特征的耦合。,固化剂的极性、反应位点、刚性和柔性会改变环氧网络结构，使相同磷负载在不同固化体系中表现出不同的燃烧与热性能。,这是统计交互项，不能直接等同于P与固化剂发生特定化学键合。,补充含磷阻燃剂—固化剂协同、交联密度和网络结构相关文献。,Correlated transforms can split SHAP attribution. Use max-child importance for conservative ranking; sum is bookkeeping only.,0.0402973880815629,6,7
THR,总热释放量（THR）,P content × curing-agent HBA,磷含量×固化剂氢键受体数,molecular_interaction,p_curing_hba,Medium,1,P_x_curing_HBA,P_x_curing_HBA,0.7927312184398762,0.7927312184398762,0.7927312184398762,1.0,1.0,0.6,0.6,5,5,Mixed/unstable,不同外层折或子特征的平均SHAP方向不完全一致,不能判断有利/不利；必须结合样本级SHAP依赖图,表征磷组成/负载与固化剂分子结构或元素特征的耦合。,固化剂的极性、反应位点、刚性和柔性会改变环氧网络结构，使相同磷负载在不同固化体系中表现出不同的燃烧与热性能。,这是统计交互项，不能直接等同于P与固化剂发生特定化学键合。,补充含磷阻燃剂—固化剂协同、交联密度和网络结构相关文献。,Correlated transforms can split SHAP attribution. Use max-child importance for conservative ranking; sum is bookkeeping only.,0.04023673489809808,7,8
THR,总热释放量（THR）,FR loading × P-content interaction,阻燃剂添加量×磷含量交互,formulation_interaction,loading_x_p_content,Medium,1,P_loading_real_sqrt,P_loading_real_sqrt,0.7506064517460281,0.7506064517460281,0.7506064517460281,1.0,0.8,0.6,0.4,5,5,Mixed/unstable,不同外层折或子特征的平均SHAP方向不完全一致,不能判断有利/不利；必须结合样本级SHAP依赖图,表征父变量“阻燃剂添加量×磷含量交互”对应的配方、结构或测试信息。,该变量在多折模型中具有稳定贡献，说明模型重复利用了该信息；具体材料机理需结合原始结构、依赖图和文献验证。,SHAP仅反映模型依赖关系，不证明因果或单调关系。,根据该变量对应的化学结构或实验条件补充直接文献证据。,Correlated transforms can split SHAP attribution. Use max-child importance for conservative ranking; sum is bookkeeping only.,0.03809860405289137,8,9
THR,总热释放量（THR）,FR loading × N-content interaction,阻燃剂添加量×氮含量交互,formulation_interaction,loading_x_n_content,High,1,N_loading_real_sqrt,N_loading_real_sqrt,0.547191068538355,0.547191068538355,0.547191068538355,1.0,0.8,0.8,0.2,5,5,Predominantly negative,降低THR预测值,总体方向与目标优化方向一致,表征父变量“阻燃剂添加量×氮含量交互”对应的配方、结构或测试信息。,该变量在多折模型中具有稳定贡献，说明模型重复利用了该信息；具体材料机理需结合原始结构、依赖图和文献验证。,SHAP仅反映模型依赖关系，不证明因果或单调关系。,根据该变量对应的化学结构或实验条件补充直接文献证据。,Correlated transforms can split SHAP attribution. Use max-child importance for conservative ranking; sum is bookkeeping only.,0.027773829831901183,9,10
THR,总热释放量（THR）,Total FR loading,总阻燃剂添加量,formulation_loading,fr_loading,High,2,Loading_total_FR wt%; Loading_total_FR_sqrt,Loading_total_FR wt%,0.9360613260160526,0.4865199349737598,0.4680306630080263,1.0,0.7999999999999999,0.7999999999999999,0.19999999999999998,5,5,Mixed/unstable,不同外层折或子特征的平均SHAP方向不完全一致,不能判断有利/不利；必须结合样本级SHAP依赖图,表征阻燃剂总剂量或主/协同组分在配方中的比例。,剂量影响有效阻燃元素浓度、气相抑制、凝聚相成炭及分散状态；过高添加量也可能引起团聚、交联密度下降或力学损失，因此通常具有非线性和最优区间。,平均SHAP方向不能证明单调剂量效应，需结合依赖图和相同体系内的配方梯度。,补充DOPO添加量、协同配比与LOI/PHRR/THR/UL-94变化的剂量效应文献。,Correlated transforms can split SHAP attribution. Use max-child importance for conservative ranking; sum is bookkeeping only.,0.04751175498978619,10,6
THR,总热释放量（THR）,P content × curing-agent MolWt,磷含量×固化剂分子量,molecular_interaction,p_curing_molwt,Medium,1,P_x_curing_MolWt,P_x_curing_MolWt,0.4823076634937015,0.4823076634937015,0.4823076634937015,1.0,1.0,0.6,0.4,5,5,Mixed/unstable,不同外层折或子特征的平均SHAP方向不完全一致,不能判断有利/不利；必须结合样本级SHAP依赖图,表征磷组成/负载与固化剂分子结构或元素特征的耦合。,固化剂的极性、反应位点、刚性和柔性会改变环氧网络结构，使相同磷负载在不同固化体系中表现出不同的燃烧与热性能。,这是统计交互项，不能直接等同于P与固化剂发生特定化学键合。,补充含磷阻燃剂—固化剂协同、交联密度和网络结构相关文献。,Correlated transforms can split SHAP attribution. Use max-child importance for conservative ranking; sum is bookkeeping only.,0.024480536585287805,11,11
THR,总热释放量（THR）,P content × curing-agent HeavyAtomCount,磷含量×固化剂重原子数,molecular_interaction,p_curing_heavyatomcount,High,1,P_x_curing_HeavyAtomCount,P_x_curing_HeavyAtomCount,0.2534989765106986,0.2534989765106986,0.2534989765106986,1.0,0.8,0.8,0.2,5,5,Predominantly negative,降低THR预测值,总体方向与目标优化方向一致,表征磷组成/负载与固化剂分子结构或元素特征的耦合。,固化剂的极性、反应位点、刚性和柔性会改变环氧网络结构，使相同磷负载在不同固化体系中表现出不同的燃烧与热性能。,这是统计交互项，不能直接等同于P与固化剂发生特定化学键合。,补充含磷阻燃剂—固化剂协同、交联密度和网络结构相关文献。,Correlated transforms can split SHAP attribution. Use max-child importance for conservative ranking; sum is bookkeeping only.,0.01286687199587533,12,12
THR,总热释放量（THR）,P content × curing-agent N presence,磷含量×固化剂含N,molecular_interaction,p_curing_element,Medium,1,P_x_CuringAgent_Has_N,P_x_CuringAgent_Has_N,0.2432540555273287,0.2432540555273287,0.2432540555273287,1.0,0.6,0.8,0.2,5,5,Predominantly negative,降低THR预测值,总体方向与目标优化方向一致,表征磷组成/负载与固化剂分子结构或元素特征的耦合。,固化剂的极性、反应位点、刚性和柔性会改变环氧网络结构，使相同磷负载在不同固化体系中表现出不同的燃烧与热性能。,这是统计交互项，不能直接等同于P与固化剂发生特定化学键合。,补充含磷阻燃剂—固化剂协同、交联密度和网络结构相关文献。,Correlated transforms can split SHAP attribution. Use max-child importance for conservative ranking; sum is bookkeeping only.,0.012346869553595985,13,13
THR,总热释放量（THR）,N content,氮含量,elemental_composition,n_content,Medium,1,N_content_wt%_sqrt,N_content_wt%_sqrt,0.2298936247615285,0.2298936247615285,0.2298936247615285,1.0,0.6,0.8,0.8,5,5,Predominantly positive,提高THR预测值,总体方向与目标优化方向相反,表征体系中的氮元素组成或有效氮负载。,氮结构可能促进不可燃气体释放、膨胀成炭或与磷形成协同，但其效果受含氮基团、分解时序和炭层稳定性控制。,N含量增加并不等于稳定P–N协同，某些气体释放过程可能扰动炭层。,补充P–N协同、含氮固化剂及膨胀成炭机理文献。,Correlated transforms can split SHAP attribution. Use max-child importance for conservative ranking; sum is bookkeeping only.,0.011668732880858568,14,14
THR,总热释放量（THR）,N/P ratio,N/P ratio,elemental_composition,other,High,1,N/P ratio,N/P ratio,0.2092099872701806,0.2092099872701806,0.2092099872701806,1.0,0.8,0.8,0.8,5,5,Predominantly positive,提高THR预测值,总体方向与目标优化方向相反,表征父变量“N/P ratio”对应的配方、结构或测试信息。,该变量在多折模型中具有稳定贡献，说明模型重复利用了该信息；具体材料机理需结合原始结构、依赖图和文献验证。,SHAP仅反映模型依赖关系，不证明因果或单调关系。,根据该变量对应的化学结构或实验条件补充直接文献证据。,Correlated transforms can split SHAP attribution. Use max-child importance for conservative ranking; sum is bookkeeping only.,0.010618891498169476,15,15
UL94_V0,UL-94 V-0概率,P content × curing-agent N presence,磷含量×固化剂含N,molecular_interaction,p_curing_element,High,1,P_x_CuringAgent_Has_N,P_x_CuringAgent_Has_N,0.0120358207946915,0.0120358207946915,0.0120358207946915,1.0,1.0,1.0,0.0,5,5,Predominantly negative,降低V-0预测概率,总体方向与目标优化方向相反,表征磷组成/负载与固化剂分子结构或元素特征的耦合。,固化剂的极性、反应位点、刚性和柔性会改变环氧网络结构，使相同磷负载在不同固化体系中表现出不同的燃烧与热性能。,这是统计交互项，不能直接等同于P与固化剂发生特定化学键合。,补充含磷阻燃剂—固化剂协同、交联密度和网络结构相关文献。,Correlated transforms can split SHAP attribution. Use max-child importance for conservative ranking; sum is bookkeeping only.,0.08071630552368735,1,3
UL94_V0,UL-94 V-0概率,(FR loading × P content) × synergy,（阻燃剂添加量×磷含量）×协同状态,formulation_interaction,p_loading_synergy,High,1,P_loading_x_Synergy,P_loading_x_Synergy,0.0117135353648807,0.0117135353648807,0.0117135353648807,1.0,1.0,0.7999999999999999,0.19999999999999998,5,5,Mixed/unstable,不同外层折或子特征的平均SHAP方向不完全一致,不能判断有利/不利；必须结合样本级SHAP依赖图,表征是否存在协同组分、协同类型及其与剂量或基体的交互。,协同体系可能通过多相阻燃路径、成炭增强、自由基抑制或屏蔽效应获得高于单一组分的性能，但也可能出现拮抗。,模型中的协同标记是配方类别信息，不能单独证明协同高于线性叠加。,补充协同定义、线性期望比较以及P–N/P–Si/P–B体系文献。,Correlated transforms can split SHAP attribution. Use max-child importance for conservative ranking; sum is bookkeeping only.,0.0785549498785522,2,4
UL94_V0,UL-94 V-0概率,P content × curing-agent LogP,磷含量×固化剂脂水分配/疏水性,molecular_interaction,p_curing_logp,High,1,P_x_curing_LogP,P_x_curing_LogP,0.0110059049794027,0.0110059049794027,0.0110059049794027,1.0,1.0,1.0,0.0,5,5,Predominantly negative,降低V-0预测概率,总体方向与目标优化方向相反,表征磷组成/负载与固化剂分子结构或元素特征的耦合。,固化剂的极性、反应位点、刚性和柔性会改变环氧网络结构，使相同磷负载在不同固化体系中表现出不同的燃烧与热性能。,这是统计交互项，不能直接等同于P与固化剂发生特定化学键合。,补充含磷阻燃剂—固化剂协同、交联密度和网络结构相关文献。,Correlated transforms can split SHAP attribution. Use max-child importance for conservative ranking; sum is bookkeeping only.,0.07380933997238952,3,5
UL94_V0,UL-94 V-0概率,P content × curing-agent AromaticRings,磷含量×固化剂芳香环数,molecular_interaction,p_curing_aromaticrings,High,1,P_x_curing_AromaticRings,P_x_curing_AromaticRings,0.010965772587001,0.010965772587001,0.010965772587001,1.0,1.0,0.8,0.2,5,5,Predominantly negative,降低V-0预测概率,总体方向与目标优化方向相反,表征磷组成/负载与固化剂分子结构或元素特征的耦合。,固化剂的极性、反应位点、刚性和柔性会改变环氧网络结构，使相同磷负载在不同固化体系中表现出不同的燃烧与热性能。,这是统计交互项，不能直接等同于P与固化剂发生特定化学键合。,补充含磷阻燃剂—固化剂协同、交联密度和网络结构相关文献。,Correlated transforms can split SHAP attribution. Use max-child importance for conservative ranking; sum is bookkeeping only.,0.07354019850694656,4,6
UL94_V0,UL-94 V-0概率,P content × curing-agent HBD,磷含量×固化剂氢键供体数,molecular_interaction,p_curing_hbd,High,1,P_x_curing_HBD,P_x_curing_HBD,0.010924584039996,0.010924584039996,0.010924584039996,1.0,1.0,0.8,0.2,5,5,Predominantly negative,降低V-0预测概率,总体方向与目标优化方向相反,表征磷组成/负载与固化剂分子结构或元素特征的耦合。,固化剂的极性、反应位点、刚性和柔性会改变环氧网络结构，使相同磷负载在不同固化体系中表现出不同的燃烧与热性能。,这是统计交互项，不能直接等同于P与固化剂发生特定化学键合。,补充含磷阻燃剂—固化剂协同、交联密度和网络结构相关文献。,Correlated transforms can split SHAP attribution. Use max-child importance for conservative ranking; sum is bookkeeping only.,0.07326397410972069,5,7
UL94_V0,UL-94 V-0概率,Main FR MORGAN_R3 bit 128,主阻燃剂MORGAN_R3指纹位128,molecular_fingerprint,fingerprint,Medium,1,main_morgan_r3_128,main_morgan_r3_128,0.0091860941569908,0.0091860941569908,0.0091860941569908,1.0,0.6,1.0,0.0,5,5,Predominantly negative,降低V-0预测概率,总体方向与目标优化方向相反,表征分子中的局部原子环境或子结构片段。,稳定指纹位说明特定局部结构对模型预测有重复贡献，但只有映射回具体子结构后才能讨论DOPO核心、P–N/P–Si连接、芳香片段或反应性官能团。,未完成RDKit位映射前，不得把指纹编号直接写成化学机理。,先完成指纹位—子结构映射，再检索对应结构单元的阻燃或固化机理文献。,Correlated transforms can split SHAP attribution. Use max-child importance for conservative ranking; sum is bookkeeping only.,0.061605069998388405,6,8
UL94_V0,UL-94 V-0概率,Total FR loading,总阻燃剂添加量,formulation_loading,fr_loading,High,2,Loading_total_FR_sqrt; Loading_total_FR wt%,Loading_total_FR_sqrt,0.0150916914265147,0.0086900764266418,0.00754584571325735,1.0,0.7151637173203018,0.9151637173203018,0.08483628267969828,5,5,Predominantly negative,降低V-0预测概率,总体方向与目标优化方向相反,表征阻燃剂总剂量或主/协同组分在配方中的比例。,剂量影响有效阻燃元素浓度、气相抑制、凝聚相成炭及分散状态；过高添加量也可能引起团聚、交联密度下降或力学损失，因此通常具有非线性和最优区间。,平均SHAP方向不能证明单调剂量效应，需结合依赖图和相同体系内的配方梯度。,补充DOPO添加量、协同配比与LOI/PHRR/THR/UL-94变化的剂量效应文献。,Correlated transforms can split SHAP attribution. Use max-child importance for conservative ranking; sum is bookkeeping only.,0.10121001274703649,7,1
UL94_V0,UL-94 V-0概率,Total FR loading × synergy,总阻燃剂添加量×协同状态,formulation_interaction,loading_synergy,High,1,Loading_x_Synergy,Loading_x_Synergy,0.0084576148109187,0.0084576148109187,0.0084576148109187,1.0,1.0,0.8,0.2,5,5,Predominantly negative,降低V-0预测概率,总体方向与目标优化方向相反,表征是否存在协同组分、协同类型及其与剂量或基体的交互。,协同体系可能通过多相阻燃路径、成炭增强、自由基抑制或屏蔽效应获得高于单一组分的性能，但也可能出现拮抗。,模型中的协同标记是配方类别信息，不能单独证明协同高于线性叠加。,补充协同定义、线性期望比较以及P–N/P–Si/P–B体系文献。,Correlated transforms can split SHAP attribution. Use max-child importance for conservative ranking; sum is bookkeeping only.,0.056719639875402045,8,9
UL94_V0,UL-94 V-0概率,P content,磷含量,elemental_composition,p_content,High,2,P_content_sqrt; P_content wt%,P_content_sqrt,0.0136877669835282,0.0078727587822943,0.0068438834917641,1.0,0.7150335009613817,0.8937918762017271,0.10620812379827287,5,5,Predominantly negative,降低V-0预测概率,总体方向与目标优化方向相反,表征体系中的磷元素组成或按添加量折算的有效磷负载。,磷可通过含磷自由基参与气相自由基抑制，并促进凝聚相脱水、交联和成炭；实际作用取决于P–C/P–N/P–O等化学环境、挥发路径和基体网络。,元素含量不能替代化学结构，且高磷负载不必然带来更优综合性能。,补充DOPO气相自由基抑制、凝聚相促炭及有效磷负载相关文献。,Correlated transforms can split SHAP attribution. Use max-child importance for conservative ranking; sum is bookkeeping only.,0.09179481820357407,9,2
UL94_V0,UL-94 V-0概率,Main FR MORGAN_R3 bit 21,主阻燃剂MORGAN_R3指纹位21,molecular_fingerprint,fingerprint,High,1,main_morgan_r3_21,main_morgan_r3_21,0.0074439368602603,0.0074439368602603,0.0074439368602603,1.0,0.8,1.0,0.0,5,5,Predominantly negative,降低V-0预测概率,总体方向与目标优化方向相反,表征分子中的局部原子环境或子结构片段。,稳定指纹位说明特定局部结构对模型预测有重复贡献，但只有映射回具体子结构后才能讨论DOPO核心、P–N/P–Si连接、芳香片段或反应性官能团。,未完成RDKit位映射前，不得把指纹编号直接写成化学机理。,先完成指纹位—子结构映射，再检索对应结构单元的阻燃或固化机理文献。,Correlated transforms can split SHAP attribution. Use max-child importance for conservative ranking; sum is bookkeeping only.,0.049921570963969236,10,10
UL94_V0,UL-94 V-0概率,FR loading × P-content interaction,阻燃剂添加量×磷含量交互,formulation_interaction,loading_x_p_content,High,1,P_loading_real_sqrt,P_loading_real_sqrt,0.0072221422226208,0.0072221422226208,0.0072221422226208,1.0,0.8,1.0,0.0,5,5,Predominantly negative,降低V-0预测概率,总体方向与目标优化方向相反,表征父变量“阻燃剂添加量×磷含量交互”对应的配方、结构或测试信息。,该变量在多折模型中具有稳定贡献，说明模型重复利用了该信息；具体材料机理需结合原始结构、依赖图和文献验证。,SHAP仅反映模型依赖关系，不证明因果或单调关系。,根据该变量对应的化学结构或实验条件补充直接文献证据。,Correlated transforms can split SHAP attribution. Use max-child importance for conservative ranking; sum is bookkeeping only.,0.04843414073045152,11,11
UL94_V0,UL-94 V-0概率,P content × curing-agent RingCount,磷含量×固化剂总环数,molecular_interaction,p_curing_ringcount,High,1,P_x_curing_RingCount,P_x_curing_RingCount,0.0070126267853235,0.0070126267853235,0.0070126267853235,1.0,0.8,1.0,0.0,5,5,Predominantly negative,降低V-0预测概率,总体方向与目标优化方向相反,表征磷组成/负载与固化剂分子结构或元素特征的耦合。,固化剂的极性、反应位点、刚性和柔性会改变环氧网络结构，使相同磷负载在不同固化体系中表现出不同的燃烧与热性能。,这是统计交互项，不能直接等同于P与固化剂发生特定化学键合。,补充含磷阻燃剂—固化剂协同、交联密度和网络结构相关文献。,Correlated transforms can split SHAP attribution. Use max-child importance for conservative ranking; sum is bookkeeping only.,0.04702905898843383,12,12
UL94_V0,UL-94 V-0概率,P content × curing-agent HeavyAtomCount,磷含量×固化剂重原子数,molecular_interaction,p_curing_heavyatomcount,High,1,P_x_curing_HeavyAtomCount,P_x_curing_HeavyAtomCount,0.0066282180762846,0.0066282180762846,0.0066282180762846,1.0,0.8,1.0,0.0,5,5,Predominantly negative,降低V-0预测概率,总体方向与目标优化方向相反,表征磷组成/负载与固化剂分子结构或元素特征的耦合。,固化剂的极性、反应位点、刚性和柔性会改变环氧网络结构，使相同磷负载在不同固化体系中表现出不同的燃烧与热性能。,这是统计交互项，不能直接等同于P与固化剂发生特定化学键合。,补充含磷阻燃剂—固化剂协同、交联密度和网络结构相关文献。,Correlated transforms can split SHAP attribution. Use max-child importance for conservative ranking; sum is bookkeeping only.,0.044451083515549154,13,13
UL94_V0,UL-94 V-0概率,P content × curing-agent MolWt,磷含量×固化剂分子量,molecular_interaction,p_curing_molwt,High,1,P_x_curing_MolWt,P_x_curing_MolWt,0.0062761134057938,0.0062761134057938,0.0062761134057938,1.0,0.8,1.0,0.0,5,5,Predominantly negative,降低V-0预测概率,总体方向与目标优化方向相反,表征磷组成/负载与固化剂分子结构或元素特征的耦合。,固化剂的极性、反应位点、刚性和柔性会改变环氧网络结构，使相同磷负载在不同固化体系中表现出不同的燃烧与热性能。,这是统计交互项，不能直接等同于P与固化剂发生特定化学键合。,补充含磷阻燃剂—固化剂协同、交联密度和网络结构相关文献。,Correlated transforms can split SHAP attribution. Use max-child importance for conservative ranking; sum is bookkeeping only.,0.04208974990611324,14,14
UL94_V0,UL-94 V-0概率,P content × curing-agent RotBonds,磷含量×固化剂可旋转键数,molecular_interaction,p_curing_rotbonds,Medium,1,P_x_curing_RotBonds,P_x_curing_RotBonds,0.0059323709669923,0.0059323709669923,0.0059323709669923,1.0,0.8,0.7500000000000001,0.25,5,5,Mixed/unstable,不同外层折或子特征的平均SHAP方向不完全一致,不能判断有利/不利；必须结合样本级SHAP依赖图,表征磷组成/负载与固化剂分子结构或元素特征的耦合。,固化剂的极性、反应位点、刚性和柔性会改变环氧网络结构，使相同磷负载在不同固化体系中表现出不同的燃烧与热性能。,这是统计交互项，不能直接等同于P与固化剂发生特定化学键合。,补充含磷阻燃剂—固化剂协同、交联密度和网络结构相关文献。,Correlated transforms can split SHAP attribution. Use max-child importance for conservative ranking; sum is bookkeeping only.,0.039784496264916064,15,15
UL94_V0,UL-94 V-0概率,Presence of P,是否含P,elemental_composition,element_presence,Medium,1,Has_P,Has_P,0.005528438944398,0.005528438944398,0.005528438944398,1.0,0.6,1.0,0.0,5,5,Predominantly negative,降低V-0预测概率,总体方向与目标优化方向相反,表征某阻燃组分或元素是否存在。,该变量可区分基线样本与含阻燃组分样本，或区分不同元素类别，但信息粒度低于实际含量和分子结构。,存在标记易与Neat EP/添加量共同编码，不应作为独立分子机理。,补充不同元素类别体系的对比文献，并与实际元素负载联合解释。,Correlated transforms can split SHAP attribution. Use max-child importance for conservative ranking; sum is bookkeeping only.,0.03707559081486959,16,16
